play_uuid,gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,converted,blocked,playType,ballDirection,timestamp,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P
2022091500.1887,2022091500,1887,45573,Austin Ekeler,(14:20) (No Huddle) A.Ekeler left end to LAC 41 for 7 yards (L.Sneed).,3,3,1,LAC,KC,LAC,34,14:20,7,10,,,,7,7,N,44,SINGLEBACK,6.0,0.231449872,0.474319398,0.525680602,-0.041329056,0.041329056,1.319765267,1.027237145,,,,,1,0,not_pass,left,2022-09-15 21:45:35.299999,0.29333333333333333,0.6615384615384615,0.125,0.26666666666666666,0.6666666666666666,0.0,0.23529411764705882,0.7837837837837838,0.1
2022091500.195,2022091500,195,47839,Mecole Hardman,(11:30) (Shotgun) M.Hardman right end to LAC 46 for -4 yards (J.Bosa).,1,3,2,KC,LAC,LAC,42,11:30,0,0,,,,-4,-4,N,52,SHOTGUN,6.0,0.896033347,0.739741607,0.260258393,-0.063910214,0.063910214,2.518347395,-2.786606786,,,,,0,1,not_pass,right,2022-09-15 20:20:08.000000,0.48333333333333334,0.5128205128205128,0.5,0.4642857142857143,0.5652173913043478,0.5,0.47058823529411764,0.5238095238095238,0.5
2022091500.2025,2022091500,2025,45573,Austin Ekeler,(11:22) A.Ekeler left end to KC 18 for no gain (N.Bolton; T.Wharton).,3,3,1,LAC,KC,KC,18,11:22,7,10,,,,0,0,N,92,I_FORM,8.0,0.152873024,0.346141726,0.653858274,0.031855602,-0.031855602,4.756272274,-0.920335157,,,,,0,1,not_pass,left,2022-09-15 21:49:14.900000,0.3125,0.6428571428571429,0.19230769230769232,0.375,0.0,0.0,0.5,0.0,0.0
2022091500.2359,2022091500,2359,46213,Justin Watson,"(7:28) (Shotgun) P.Mahomes pass deep left to Ju.Watson for 41 yards, TOUCHDOWN.",3,3,10,KC,LAC,LAC,41,7:28,7,17,C,36.0,,41,41,N,51,SHOTGUN,5.0,0.9760952,0.278676942,0.721323058,0.161414199,-0.161414199,2.059649326,4.940350674,,,,,1,0,pass,left,2022-09-15 22:04:08.700000,0.44871794871794873,0.5614035087719298,0.0,0.4634146341463415,0.5555555555555556,0.0,0.875,0.25,0.0
2022091500.2731,2022091500,2731,47839,Mecole Hardman,(3:16) (Shotgun) P.Mahomes pass short right to M.Hardman to LAC 25 for 11 yards (A.Samuel).,3,3,10,KC,LAC,LAC,36,3:16,14,17,C,11.0,,11,11,N,46,SHOTGUN,4.0,0.97163713,0.549944099,0.450055901,0.085517354,-0.085517354,2.498154775,1.927398023,,,,,1,0,pass,right,2022-09-15 22:19:42.200000,0.43902439024390244,0.5737704918032787,0.4,0.4444444444444444,0.575,0.5,0.0,0.0,0.0
2022091500.2874,2022091500,2874,40011,Travis Kelce,(:30) (Shotgun) P.Mahomes pass short middle to T.Kelce to LAC 1 for no gain (S.Joseph) [J.Bosa].,3,3,1,KC,LAC,LAC,1,0:30,14,17,C,-4.0,,0,0,N,11,SHOTGUN,8.0,0.414015383,0.679017246,0.320982754,-0.051539011,0.051539011,5.818468415,-1.244948263,,,,,0,1,pass,middle,2022-09-15 22:24:02.799999,0.4418604651162791,0.5692307692307692,0.8181818181818182,0.4489795918367347,0.5681818181818182,0.75,0.5,0.8333333333333334,0.0
2022091500.3011,2022091500,3011,45573,Austin Ekeler,(13:50) (No Huddle) A.Ekeler left end to KC 47 for 4 yards (W.Gay; T.Wharton).,4,3,1,LAC,KC,LAC,49,13:50,17,17,,,,4,4,N,61,SINGLEBACK,7.0,0.638261259,0.515131809,0.484868191,-0.024368584,0.024368584,2.317401134,0.556194094,,,,,1,0,not_pass,left,2022-09-15 22:31:28.400000,0.3023255813953488,0.6578947368421053,0.2,0.29411764705882354,0.6153846153846154,0.07142857142857142,0.3,0.5454545454545454,0.1111111111111111
2022091500.324,2022091500,324,42794,DeAndre Carter,(9:03) (Shotgun) J.Herbert pass short right to D.Carter to KC 36 for 12 yards (L.Sneed).,1,3,2,LAC,KC,KC,48,9:03,0,0,C,6.0,,12,12,N,62,SHOTGUN,6.0,0.857436895,0.653031675,0.346968325,-0.030301347,0.030301347,2.168714655,1.698204026,,,,,1,0,pass,right,2022-09-15 20:25:54.099999,0.3090909090909091,0.6222222222222222,1.0,0.375,0.6052631578947368,1.0,0.25,0.7777777777777778,1.0
2022091500.3245,2022091500,3245,45573,Austin Ekeler,"(9:11) A.Ekeler left end to LAC 31 for -2 yards (C.Jones, D.Nnadi).",4,3,2,LAC,KC,LAC,33,9:11,24,17,,,,-2,-2,N,77,SINGLEBACK,6.0,0.791651011,0.852265518,0.147734482,0.03614616,-0.03614616,0.901242382,-1.741559954,,,,,0,1,not_pass,left,2022-09-15 22:40:34.700000,0.3118279569892473,0.6506024096385542,0.21212121212121213,0.3157894736842105,0.5882352941176471,0.125,0.2727272727272727,0.7446808510638298,0.13333333333333333
2022091500.3504,2022091500,3504,44856,Gerald Everett,(5:09) (Shotgun) J.Herbert pass short right to G.Everett pushed ob at LAC 34 for 12 yards (J.Reid) [M.Danna]. LAC-J.Herbert was injured during the play. His return is Probable.,4,3,2,LAC,KC,LAC,22,5:09,24,17,C,8.0,,12,12,N,88,SHOTGUN,6.0,0.874007225,0.875548042,0.124451958,-0.017813001,0.017813001,0.223072858,1.269274278,,,,,1,0,pass,right,2022-09-15 22:51:08.900000,0.30526315789473685,0.6588235294117647,0.375,0.30952380952380953,0.6607142857142857,0.3333333333333333,0.2608695652173913,0.7551020408163265,0.5
2022091500.3708,2022091500,3708,44874,JuJu Smith-Schuster,(3:32) (Shotgun) P.Mahomes pass short right to J.Smith-Schuster to LAC 13 for 4 yards (D.Tranquill; D.James).,4,3,9,KC,LAC,LAC,17,3:32,24,17,C,2.0,,4,4,N,93,SHOTGUN,6.0,0.808112621,0.978814717,0.021185283,-0.005401893,0.005401893,3.477115249,-0.787019359,,,,,0,1,pass,right,2022-09-15 23:00:56.099999,0.43478260869565216,0.5774647887323944,0.5,0.42592592592592593,0.5918367346938775,0.3333333333333333,0.4146341463414634,0.5777777777777777,0.4
2022091500.3966,2022091500,3966,45573,Austin Ekeler,(1:35) (Shotgun) J.Herbert pass short left to A.Ekeler to KC 7 for no gain (W.Gay).,4,3,7,LAC,KC,KC,7,1:35,27,17,C,-1.0,,0,0,N,17,SHOTGUN,6.0,0.982044101,0.951387402,0.048612598,0.030208243,-0.030208243,4.267984403,-1.455749656,,,,,0,1,pass,left,2022-09-15 23:08:57.000000,0.3137254901960784,0.6521739130434783,0.21621621621621623,0.3404255319148936,0.639344262295082,0.29411764705882354,0.29411764705882354,0.7222222222222222,0.16666666666666666
2022091500.475,2022091500,475,44856,Gerald Everett,(6:47) (Shotgun) J.Herbert pass short right to G.Everett to KC 13 for 11 yards (B.Cook).,1,3,13,LAC,KC,KC,24,6:47,0,0,C,1.0,,11,11,N,86,SHOTGUN,5.0,0.987843752,0.633220887,0.366779113,-0.000160193,0.000160193,3.148983689,-0.225706313,,,,,0,1,pass,right,2022-09-15 20:30:12.299999,0.3103448275862069,0.625,0.6666666666666666,0.4,0.5897435897435898,0.6666666666666666,0.5,0.5,0.5
2022091500.675,2022091500,675,44819,Mike Williams,(2:28) (Shotgun) J.Herbert pass short right to M.Williams to KC 49 for 5 yards (Ja.Watson).,1,3,6,LAC,KC,LAC,46,2:28,0,3,C,6.0,,5,5,N,56,SHOTGUN,5.0,0.978918016,0.557627499,0.442372501,0.017843924,-0.017843924,1.353815718,-0.469266851,,,,,0,1,pass,right,2022-09-15 20:41:03.400000,0.29508196721311475,0.6470588235294118,0.2,0.37037037037037035,0.6097560975609756,0.0,0.4,0.5384615384615384,0.0
2022091500.97,2022091500,97,42511,Michael Burton,(13:51) M.Burton left guard to KC 40 for 6 yards (M.Fox).,1,3,1,KC,LAC,KC,34,13:51,0,0,,,,6,6,N,76,JUMBO,8.0,0.119692534,0.707022138,0.292977862,0.030716773,-0.030716773,1.413259123,0.95501969,,,,,1,0,not_pass,left,2022-09-15 20:17:42.099999,0.48214285714285715,0.5142857142857142,0.0,0.0,0.0,0.0,0.5454545454545454,1.0,0.0
2022091800.1209,2022091800,1209,43454,Tyreek Hill,(9:18) (Shotgun) T.Tagovailoa pass short left to T.Hill to MIA 34 for 1 yard (Da.Williams).,2,3,2,MIA,BAL,MIA,33,9:18,14,7,C,1.0,,1,1,N,43,SHOTGUN,5.0,0.72961843,0.726108026,0.273891974,0.013508365,-0.013508365,0.74090926,-1.060049644,,,,,0,1,pass,left,2022-09-18 13:58:35.500000,0.4067796610169492,0.5909090909090909,0.5454545454545454,0.5483870967741935,0.5,0.6666666666666666,0.5714285714285714,0.5,1.0
2022091800.1664,2022091800,1664,53435,Jaylen Waddle,"(2:32) (Shotgun) T.Tagovailoa pass short left to J.Waddle to MIA 45 for 4 yards (M.Humphrey). Miami challenged the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands. (Timeout #3.)",2,3,5,MIA,BAL,MIA,41,2:32,21,7,C,4.0,,4,4,N,51,EMPTY,6.0,0.971677542,0.869236568,0.130763432,0.005880114,-0.005880114,1.144340469,-0.440865613,,,,,0,1,pass,left,2022-09-18 14:18:17.799999,0.4126984126984127,0.5857142857142857,0.7777777777777778,0.5,0.6666666666666666,1.0,0.56,0.6285714285714286,0.6
2022091800.229,2022091800,229,46111,Mike Gesicki,(12:10) (Shotgun) T.Tagovailoa pass short middle to M.Gesicki to BLT 33 for 12 yards (M.Williams).,1,3,7,MIA,BAL,BAL,45,12:10,7,0,C,11.0,,12,12,N,55,SHOTGUN,6.0,0.977111757,0.685537562,0.314462438,-0.044400759,0.044400759,1.811838355,2.16407501,,,,,1,0,pass,middle,2022-09-18 13:09:18.799999,0.3877551020408163,0.6071428571428571,0.0,0.5,0.5454545454545454,0.0,0.6,0.6333333333333333,0.0
2022091800.2294,2022091800,2294,53435,Jaylen Waddle,"(9:46) (Shotgun) T.Tagovailoa pass short right to J.Waddle ran ob at BLT 24 for 11 yards. Penalty on BLT-O.Oweh, Defensive Offside, declined.",3,3,10,MIA,BAL,BAL,35,9:46,28,7,C,11.0,0.0,11,11,N,45,SHOTGUN,6.0,0.979841352,0.943259336,0.056740664,-0.013249204,0.013249204,2.752225162,1.829717019,Defensive Offside,,53460.0,,1,0,pass,right,2022-09-18 14:57:42.099999,0.4027777777777778,0.5949367088607594,0.7,0.5135135135135135,0.5238095238095238,0.7142857142857143,0.4838709677419355,0.6585365853658537,0.5
2022091800.2506,2022091800,2506,46155,Mark Andrews,(7:15) (Shotgun) L.Jackson pass short right to M.Andrews to BLT 34 for 6 yards (E.Rowe).,3,3,7,BAL,MIA,BAL,28,7:15,28,14,C,6.0,,6,6,N,38,EMPTY,6.0,0.988865435,0.910547959,0.089452041,-0.000653537,0.000653537,0.060921346,-0.370505849,,,,,0,1,pass,right,2022-09-18 15:07:20.900000,0.3387096774193548,0.5970149253731343,0.7777777777777778,0.5714285714285714,0.5,0.75,0.2727272727272727,0.4,1.0
2022091800.2602,2022091800,2602,43454,Tyreek Hill,(4:57) (Shotgun) T.Tagovailoa pass short middle to T.Hill to MIA 47 for 10 yards (M.Williams).,3,3,2,MIA,BAL,MIA,37,4:57,28,14,C,10.0,,10,10,N,73,SHOTGUN,6.0,0.737583458,0.910398124,0.089601876,-0.031558624,0.031558624,1.220670348,1.535052856,,,,,1,0,pass,middle,2022-09-18 15:12:40.700000,0.4025974025974026,0.5952380952380952,0.4,0.5128205128205128,0.5227272727272727,0.4,0.4857142857142857,0.6444444444444445,0.5
2022091800.2801,2022091800,2801,46101,Lamar Jackson,"(:38) (Shotgun) L.Jackson right guard for 79 yards, TOUCHDOWN. Jackson sets record for 100-yd, rushing games by QB.",3,3,2,BAL,MIA,BAL,21,0:38,28,14,,,,79,79,N,31,SHOTGUN,9.0,0.908380032,0.922898073,0.077101927,0.063828042,-0.063828042,-0.130047694,7.130047694,,,,,1,0,not_pass,right,2022-09-18 15:22:02.599999,0.328125,0.6086956521739131,0.4,0.3181818181818182,0.5,0.4,0.5,0.5,0.0
2022091800.3158,2022091800,3158,46101,Lamar Jackson,"(10:04) (No Huddle, Shotgun) L.Jackson right guard to MIA 40 for 2 yards (Z.Sieler; C.Wilkins).",4,3,3,BAL,MIA,MIA,42,10:04,35,21,,,,2,2,N,52,EMPTY,6.0,0.850212693,0.979343184,0.020656816,0.000659971,-0.000659971,2.389280658,-0.607952503,,,,,0,1,not_pass,right,2022-09-18 15:42:04.500000,0.34328358208955223,0.5972222222222222,0.45454545454545453,0.5,0.6666666666666666,0.5,0.25,0.45454545454545453,0.0
2022091800.3547,2022091800,3547,43454,Tyreek Hill,"(5:27) (Shotgun) T.Tagovailoa pass deep left to T.Hill for 60 yards, TOUCHDOWN.",4,3,6,MIA,BAL,MIA,40,5:27,35,28,C,40.0,,60,60,N,50,SHOTGUN,6.0,0.979598343,0.843011308,0.156988692,-0.255992707,0.255992707,0.673874234,6.326125766,,,,,1,0,pass,left,2022-09-18 15:57:49.700000,0.4,0.5979381443298969,0.47058823529411764,0.4791666666666667,0.5471698113207547,0.5,0.47619047619047616,0.6346153846153846,0.625
2022091800.360,2022091800,360,53456,Rashod Bateman,(10:08) (Shotgun) L.Jackson pass short left to R.Bateman to BLT 40 for 17 yards (N.Needham).,1,3,7,BAL,MIA,BAL,23,10:08,7,0,C,5.0,,17,17,N,33,SHOTGUN,6.0,0.976445496,0.730418883,0.269581117,0.044857226,-0.044857226,-0.133488891,2.782156815,,,,,1,0,pass,left,2022-09-18 13:16:19.299999,0.2571428571428571,0.625,0.0,0.1,0.5,0.0,0.2222222222222222,0.375,0.0
2022091800.426,2022091800,426,45268,Patrick Ricard,(7:57) P.Ricard left guard to MIA 46 for 5 yards (D.Riley).,1,3,1,BAL,MIA,BAL,49,7:57,7,0,,,,5,5,N,59,I_FORM,8.0,0.196531102,0.777623527,0.222376473,0.001096057,-0.001096057,2.892238711,0.493442666,,,,,1,0,not_pass,left,2022-09-18 13:18:28.500000,0.2631578947368421,0.627906976744186,0.0,0.3333333333333333,0.0,0.0,0.125,0.9,0.0
2022091800.492,2022091800,492,42469,Mike Davis,"(5:58) D.Faalele reported in as eligible.  M.Davis right guard to MIA 37 for no gain (S.Eguavoen, E.Roberts).",1,3,1,BAL,MIA,MIA,37,5:58,7,0,,,,0,0,N,73,JUMBO,11.0,0.147062168,0.785732871,0.214267129,-0.011233389,0.011233389,3.593491375,-1.152962697,,,,,0,1,not_pass,right,2022-09-18 13:20:27.799999,0.2682926829268293,0.6304347826086957,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022091800.785,2022091800,785,46101,Lamar Jackson,"(15:00) (Shotgun) D.Faalele reported in as eligible.  L.Jackson right tackle for 1 yard, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) D.Faalele reported in as eligible.  L.Jackson right tackle to MIA 1 for no gain (S.Eguavoen).",2,3,1,BAL,MIA,MIA,1,15:00,7,0,,,,0,0,N,11,SHOTGUN,11.0,0.313252747,0.823524619,0.176475381,-0.00873724,0.00873724,5.82489279,-1.231295078,,,,,0,1,not_pass,right,2022-09-18 13:31:46.299999,0.28,0.6363636363636364,0.5,0.21428571428571427,0.5,1.0,0.0,1.0,0.0
2022091801.1048,2022091801,1048,42347,Amari Cooper,"(11:38) (Shotgun) J.Brissett pass short right to A.Cooper to NYJ 45 for 9 yards (A.Gardner, J.Whitehead).",2,3,3,CLE,NYJ,CLE,46,11:38,7,7,C,6.0,,9,9,N,56,SHOTGUN,6.0,0.915830612,0.610463921,0.389536079,0.032662816,-0.032662816,1.716033366,1.519395624,,,,,1,0,pass,right,2022-09-18 13:40:47.299999,0.29577464788732394,0.7142857142857143,0.0,0.39285714285714285,0.8,0.0,0.4,0.7142857142857143,0.0
2022091801.1154,2022091801,1154,42347,Amari Cooper,(9:34) (Shotgun) J.Brissett pass short right to A.Cooper pushed ob at NYJ 8 for 20 yards (L.Joyner; T.Adams).,2,3,6,CLE,NYJ,NYJ,28,9:34,7,7,C,15.0,,20,20,N,82,SHOTGUN,4.0,0.978584468,0.652546681,0.347453319,0.021025531,-0.021025531,3.369266978,2.092769769,,,,,1,0,pass,right,2022-09-18 13:43:22.799999,0.30666666666666664,0.6981132075471698,0.4,0.4,0.7647058823529411,0.25,0.0,0.0,0.0
2022091801.1650,2022091801,1650,54564,David Bell,(2:00) (Shotgun) J.Brissett pass short left to Dav.Bell to CLV 19 for 6 yards (D.Reed).,2,3,18,CLE,NYJ,CLE,13,2:00,14,7,C,6.0,,6,6,N,23,SHOTGUN,4.0,0.615107477,0.776633123,0.223366877,-0.008228397,0.008228397,-0.723236415,-0.167367614,,,,,0,1,pass,left,2022-09-18 14:06:27.900000,0.3,0.7068965517241379,0.0,0.3939393939393939,0.75,0.0,0.5,0.5,0.0
2022091801.1807,2022091801,1807,54475,Garrett Wilson,(:32) (Shotgun) J.Flacco pass short middle to G.Wilson to CLV 10 for 18 yards (J.Johnson).,2,3,6,NYJ,CLE,CLE,28,0:32,14,7,C,6.0,,18,18,N,38,EMPTY,5.0,0.97386837,0.722440962,0.277559038,-0.049195029,0.049195029,2.726453027,1.707976595,,,,,1,0,pass,middle,2022-09-18 14:13:09.000000,0.3561643835616438,0.6730769230769231,0.3333333333333333,0.3333333333333333,0.6,0.0,0.375,1.0,0.0
2022091801.1889,2022091801,1889,54501,Breece Hall,"(:15) (Shotgun) J.Flacco pass short right to Br.Hall for 10 yards, TOUCHDOWN.",2,3,10,NYJ,CLE,CLE,10,0:15,14,7,C,7.0,,10,10,N,20,SHOTGUN,4.0,0.977795899,0.703562044,0.296437956,-0.166556086,0.166556086,3.404070271,3.595929729,,,,,1,0,pass,right,2022-09-18 14:18:46.700000,0.36486486486486486,0.660377358490566,0.2777777777777778,0.3902439024390244,0.6206896551724138,0.5714285714285714,0.6666666666666666,0.0,0.0
2022091801.2067,2022091801,2067,43380,Jacoby Brissett,(13:34) M.Dunn reported in as eligible.  J.Brissett up the middle to CLV 31 for 2 yards (C.Lawson).,3,3,1,CLE,NYJ,CLE,29,13:34,14,14,,,,2,2,N,39,I_FORM,8.0,0.162945315,0.600348696,0.399651304,0.01080054,-0.01080054,1.188848269,0.516008291,,,,,1,0,not_pass,middle,2022-09-18 14:38:26.200000,0.2891566265060241,0.7213114754098361,0.3333333333333333,0.16666666666666666,0.75,1.0,0.3333333333333333,0.8,1.0
2022091801.2344,2022091801,2344,53463,Elijah Moore,(9:18) (Shotgun) J.Flacco pass short left to E.Moore to NYJ 38 for 10 yards (G.Delpit).,3,3,7,NYJ,CLE,NYJ,28,9:18,17,14,C,10.0,,10,10,N,82,SHOTGUN,6.0,0.983676612,0.670756739,0.329243261,-0.063520279,0.063520279,0.041538402,2.099648103,,,,,1,0,pass,left,2022-09-18 14:49:55.700000,0.3684210526315789,0.6545454545454545,0.5714285714285714,0.3953488372093023,0.6129032258064516,0.5,0.30952380952380953,0.7037037037037037,0.5
2022091801.2412,2022091801,2412,46226,Tyler Conklin,(8:28) (Shotgun) J.Flacco pass short right to T.Conklin to CLV 49 for 13 yards (M.Emerson).,3,3,10,NYJ,CLE,NYJ,38,8:28,17,14,C,0.0,,13,13,N,72,EMPTY,7.0,0.989490688,0.653506111,0.346493889,-0.07357014,0.07357014,0.768635857,2.339095913,,,,,1,0,pass,right,2022-09-18 14:52:04.500000,0.37662337662337664,0.6428571428571429,0.0,0.42857142857142855,0.5,0.0,0.3888888888888889,0.5333333333333333,0.0
2022091801.2593,2022091801,2593,42347,Amari Cooper,(4:44) (Shotgun) J.Brissett pass short left to A.Cooper to CLV 27 for 7 yards (D.Reed).,3,3,10,CLE,NYJ,CLE,20,4:44,17,14,C,7.0,,7,7,N,30,SHOTGUN,6.0,0.974003732,0.669905234,0.330094766,-0.018416435,0.018416435,-0.633842029,-0.653839279,,,,,0,1,pass,left,2022-09-18 14:59:53.400000,0.31868131868131866,0.6811594202898551,0.625,0.37142857142857144,0.7727272727272727,0.4,0.4074074074074074,0.6666666666666666,0.6666666666666666
2022091801.3037,2022091801,3037,42347,Amari Cooper,(12:59) (Shotgun) J.Brissett pass short right to A.Cooper to CLV 38 for 5 yards (A.Gardner).,4,3,2,CLE,NYJ,CLE,33,12:59,17,17,C,2.0,,5,5,N,77,EMPTY,5.0,0.788471162,0.565030903,0.434969097,0.04881338,-0.04881338,0.77103238,1.11933189,,,,,1,0,pass,right,2022-09-18 15:19:43.500000,0.30851063829787234,0.6944444444444444,0.5555555555555556,0.3333333333333333,0.5,1.0,1.0,0.5,0.0
2022091801.3710,2022091801,3710,44898,Kareem Hunt,(2:22) (Shotgun) J.Brissett pass short left to K.Hunt pushed ob at NYJ 28 for 11 yards (J.Whitehead).,4,3,7,CLE,NYJ,NYJ,39,2:22,24,17,C,-6.0,,11,11,N,49,SHOTGUN,6.0,0.870307803,0.980076373,0.019923627,0.016131827,-0.016131827,1.723385857,1.648568726,,,,,1,0,pass,left,2022-09-18 15:50:01.099999,0.3425925925925926,0.6511627906976745,0.2692307692307692,0.38095238095238093,0.7241379310344828,0.2,0.4,0.6551724137931034,0.1
2022091801.4199,2022091801,4199,54475,Garrett Wilson,"(:25) (Shotgun) J.Flacco pass short middle to G.Wilson for 15 yards, TOUCHDOWN.",4,3,10,NYJ,CLE,CLE,15,0:25,30,24,C,14.0,,15,15,N,95,SHOTGUN,5.0,0.872301459,0.734165012,0.265834988,-0.480246667,0.480246667,3.059661341,3.940338659,,,,,1,0,pass,middle,2022-09-18 16:06:12.799999,0.37755102040816324,0.6363636363636364,0.5454545454545454,0.4,0.6052631578947368,0.16666666666666666,0.46153846153846156,0.625,0.6666666666666666
2022091801.451,2022091801,451,44841,David Njoku,(6:56) (Shotgun) J.Brissett pass short left to D.Njoku to NYJ 12 for 4 yards (L.Joyner).,1,3,3,CLE,NYJ,NYJ,16,6:56,0,0,C,4.0,,4,4,N,26,SHOTGUN,6.0,0.864440978,0.675619213,0.324380787,0.013627334,-0.013627334,4.385212,0.796100357,,,,,1,0,pass,left,2022-09-18 13:16:14.400000,0.2923076923076923,0.7209302325581395,0.3333333333333333,0.4166666666666667,0.8181818181818182,0.0,0.4117647058823529,0.7272727272727273,0.0
2022091801.524,2022091801,524,46104,Nick Chubb,"(5:00) N.Chubb left tackle for 4 yards, TOUCHDOWN.",1,3,2,CLE,NYJ,NYJ,4,5:00,0,0,,,,4,4,N,14,SINGLEBACK,7.0,0.854759753,0.69127797,0.30872203,0.044311991,-0.044311991,4.982481909,2.017518091,,,,,1,0,not_pass,left,2022-09-18 13:18:07.900000,0.29411764705882354,0.717391304347826,0.2,0.24242424242424243,0.6,0.21052631578947367,0.15625,0.7894736842105263,0.17647058823529413
2022091801.645,2022091801,645,33099,Joe Flacco,(3:17) (Shotgun) J.Flacco scrambles right tackle to NYJ 38 for 7 yards (J.Johnson).,1,3,4,NYJ,CLE,NYJ,31,3:17,7,0,R,,,7,7,N,41,EMPTY,4.0,0.954621673,0.753566768,0.246433232,-0.022299193,0.022299193,0.121304926,1.632058038,,,,,1,0,not_pass,right,2022-09-18 13:24:30.599999,0.35714285714285715,0.6857142857142857,0.0,0.0,1.0,0.0,0.5,0.0,0.0
2022091801.859,2022091801,859,54501,Breece Hall,(15:00) (Shotgun) Br.Hall left guard pushed ob at CLV 6 for 23 yards (J.Johnson).,2,3,2,NYJ,CLE,CLE,29,15:00,7,0,,,,23,23,N,39,SHOTGUN,7.0,0.749061346,0.689991813,0.310008187,-0.044568712,0.044568712,3.21240794,2.315085819,,,,,1,0,not_pass,left,2022-09-18 13:32:40.000000,0.3442622950819672,0.7,0.26666666666666666,0.37142857142857144,0.6521739130434783,0.5,0.4166666666666667,0.4444444444444444,0.25
2022091802.1055,2022091802,1055,52443,D'Andre Swift,"(14:08) (Shotgun) D.Swift up the middle to WAS 30 for 2 yards (M.Sweat). Penalty on DET, Illegal Formation, declined.",2,3,7,DET,WSH,WAS,32,14:08,12,0,,,0.0,2,2,N,42,SHOTGUN,5.0,0.975305557,0.84179336,0.15820664,-0.025110606,0.025110606,2.696508534,-0.977966225,,,,,0,1,not_pass,middle,2022-09-18 13:49:41.200000,0.39344262295081966,0.6296296296296297,0.38095238095238093,0.5454545454545454,0.5862068965517241,0.3333333333333333,0.0,0.75,0.0
2022091802.1166,2022091802,1166,41349,Logan Thomas,(12:53) (Shotgun) C.Wentz pass short right to L.Thomas to WAS 32 for 13 yards (T.Walker; M.Hughes).,2,3,16,WSH,DET,WAS,19,12:53,15,0,C,3.0,,13,13,N,29,SHOTGUN,3.0,0.928924501,0.8515088,0.1484912,-0.00248033,0.00248033,-1.040682721,0.442488059,,,,,0,1,pass,right,2022-09-18 13:56:08.200000,0.3684210526315789,0.609375,0.5,0.43243243243243246,0.5925925925925926,0.5,0.0,0.0,0.0
2022091802.1502,2022091802,1502,54481,Jahan Dotson,(5:51) (Shotgun) C.Wentz pass short right to J.Dotson to WAS 40 for 9 yards (J.Okwara).,2,3,6,WSH,DET,WAS,31,5:51,22,0,C,4.0,,9,9,N,41,SHOTGUN,6.0,0.979074895,0.928141773,0.071858227,-0.006419882,0.006419882,0.627882983,1.4796671,,,,,1,0,pass,right,2022-09-18 14:11:07.799999,0.3559322033898305,0.6212121212121212,0.0,0.41025641025641024,0.6071428571428571,0.0,0.3225806451612903,0.6,0.0
2022091802.1849,2022091802,1849,43722,J.D. McKissic,(:46) (Shotgun) C.Wentz pass short middle to J.McKissic to WAS 34 for 13 yards (T.Walker; D.Elliott).,2,3,19,WSH,DET,WAS,21,0:46,22,0,C,1.0,,13,13,N,31,SHOTGUN,4.0,0.839964867,0.93361111,0.06638889,0.00110162,-0.00110162,0.043867163,-0.041778426,,,,,0,1,pass,middle,2022-09-18 14:24:07.299999,0.3492063492063492,0.6285714285714286,0.2857142857142857,0.40476190476190477,0.6101694915254238,0.5,0.5,1.0,0.0
2022091802.2159,2022091802,2159,44852,Curtis Samuel,"(13:03) (Shotgun) C.Wentz pass short left to C.Samuel for 15 yards, TOUCHDOWN.",3,3,5,WSH,DET,DET,15,13:03,22,0,C,14.0,,15,15,N,25,SHOTGUN,6.0,0.973508954,0.909816302,0.090183698,-0.019065781,0.019065781,4.330802003,2.669197997,,,,,1,0,pass,left,2022-09-18 14:47:35.799999,0.34328358208955223,0.6351351351351351,0.375,0.391304347826087,0.6190476190476191,0.36363636363636365,0.34285714285714286,0.5897435897435898,0.2727272727272727
2022091802.2473,2022091802,2473,47791,T.J. Hockenson,"(8:16) (Shotgun) J.Goff pass short middle to T.Hockenson to DET 41 for 7 yards (D.Forrest, B.St-Juste) [M.Sweat].",3,3,8,DET,WSH,DET,34,8:16,22,7,C,3.0,,7,7,N,44,SHOTGUN,6.0,0.970916867,0.894594878,0.105405122,0.000658225,-0.000658225,0.410292161,-0.274580083,,,,,0,1,pass,middle,2022-09-18 15:03:58.500000,0.38961038961038963,0.6285714285714286,0.6,0.56,0.5625,1.0,0.5142857142857142,0.5833333333333334,1.0
