play_uuid,x0,y0,s0,a0,dis0,o0,dir0,x1,y1,s1,a1,dis1,o1,dir1,x2,y2,s2,a2,dis2,o2,dir2,x3,y3,s3,a3,dis3,o3,dir3,x4,y4,s4,a4,dis4,o4,dir4,x5,y5,s5,a5,dis5,o5,dir5,x6,y6,s6,a6,dis6,o6,dir6,x7,y7,s7,a7,dis7,o7,dir7,x8,y8,s8,a8,dis8,o8,dir8,x9,y9,s9,a9,dis9,o9,dir9,x10,y10,s10,a10,dis10,o10,dir10,x11,y11,s11,a11,dis11,o11,dir11,x12,y12,s12,a12,dis12,o12,dir12,x13,y13,s13,a13,dis13,o13,dir13,x14,y14,s14,a14,dis14,o14,dir14,x15,y15,s15,a15,dis15,o15,dir15,x16,y16,s16,a16,dis16,o16,dir16,x17,y17,s17,a17,dis17,o17,dir17,x18,y18,s18,a18,dis18,o18,dir18,x19,y19,s19,a19,dis19,o19,dir19,x20,y20,s20,a20,dis20,o20,dir20,x21,y21,s21,a21,dis21,o21,dir21,x22,y22,s22,a22,dis22,converted,playType,ballDirection,cumulativeOverall_O,cumulativeOverall_D,cumulativeOverall_P,cumulativePerFormation_O,cumulativePerFormation_D,cumulativePerFormation_P,cumulativePerBoxCt_O,cumulativePerBoxCt_D,cumulativePerBoxCt_P,week
2022101607.3652,80.06,29.78,0.39,2.12,0.03,101.45,116.32,82.04,30.51,0.43,1.66,0.03,264.25,226.97,80.56,37.79,0.0,0.0,0.0,143.14,187.43,80.81,32.35,0.7,2.3,0.06,90.03,145.85,80.81,28.46,0.51,0.38,0.06,93.83,58.74,82.44,27.95,0.3,1.24,0.03,295.05,306.59,81.92,29.08,0.57,1.06,0.05,276.42,280.33,79.47,20.36,0.0,0.0,0.0,71.91,114.25,82.45,20.61,0.0,0.0,0.0,298.92,255.94,82.58,34.79,0.01,0.01,0.01,74.87,249.74,88.98,39.97,0.03,0.01,0.01,287.03,317.42,79.43,11.79,0.0,0.0,0.0,109.51,11.75,83.23,26.2,0.21,1.03,0.02,279.31,285.72,83.75,30.68,1.67,0.77,0.17,278.82,236.69,80.61,27.36,0.93,2.04,0.09,92.49,45.94,88.46,11.41,0.14,0.14,0.05,259.42,129.17,81.93,31.61,0.14,0.88,0.03,297.56,202.07,81.09,29.83,0.23,0.42,0.02,95.08,107.57,97.0,26.15,0.04,0.05,0.01,283.09,20.82,81.03,30.97,0.62,1.97,0.06,45.4,120.36,74.72,29.68,0.0,0.0,0.01,108.56,156.77,80.11,25.78,0.0,0.0,0.01,100.97,21.89,80.8399963378906,29.7000007629395,2.30999994277954,0.129999995231628,1.24000000953674,0,not_pass,middle,0.35766423357664234,0.6394557823129252,0.0,0.273972602739726,0.7974683544303798,0.0,0.2875,0.6923076923076923,0.0,6
2022101608.1217,73.75,27.22,0.0,0.0,0.0,103.2,143.19,77.59,25.64,0.42,1.59,0.04,85.54,8.84,77.42,17.25,0.0,0.0,0.0,97.7,189.51,79.62,29.83,0.5,2.74,0.04,252.44,135.21,77.35,24.05,0.41,1.09,0.04,111.69,25.16,86.69,21.4,0.22,0.13,0.04,295.38,67.98,79.14,24.02,0.06,0.26,0.01,265.86,302.82,79.24,26.25,0.12,1.15,0.01,274.5,268.17,76.52,15.08,0.0,0.0,0.0,95.49,43.4,91.71,30.98,0.73,0.42,0.07,268.79,123.59,83.73,13.84,0.04,0.08,0.01,326.5,146.81,79.01,32.51,0.25,1.46,0.02,245.74,281.91,78.07,27.26,0.67,1.64,0.07,77.66,3.1,76.27,18.52,0.0,0.0,0.0,88.48,244.7,79.04,21.31,0.68,1.43,0.08,330.06,293.68,73.45,24.96,0.0,0.0,0.01,80.99,31.78,77.46,28.66,0.1,0.43,0.01,78.46,56.12,86.55,37.64,0.98,0.09,0.07,241.89,103.11,79.34,28.35,0.25,1.55,0.02,258.19,286.97,77.68,35.94,0.0,0.0,0.01,94.36,117.03,79.93,16.5,0.03,0.04,0.01,288.11,236.8,77.28,30.51,0.24,0.93,0.02,105.29,347.2,77.9899978637695,27.0499992370605,5.46999979019165,0.720000028610229,0.600000023841858,1,not_pass,left,0.35443037974683544,0.6779026217228464,0.19230769230769232,0.37383177570093457,0.5785123966942148,0.16666666666666666,0.3333333333333333,0.6428571428571429,0.06666666666666667,6
2022101608.1415,76.08,31.27,0.0,0.0,0.01,86.15,72.93,79.4,26.67,0.17,1.25,0.03,69.89,88.64,77.97,15.09,0.04,0.04,0.04,78.65,232.03,79.53,36.33,0.02,0.26,0.01,163.76,117.29,80.48,41.94,0.0,0.0,0.0,261.59,193.88,85.6,26.68,0.0,0.0,0.0,287.2,212.15,81.18,33.38,0.08,0.69,0.02,356.89,12.32,80.43,29.86,0.53,1.92,0.05,268.49,23.85,84.76,30.0,0.0,0.0,0.01,266.54,276.68,81.71,21.95,0.09,0.43,0.01,267.22,240.35,81.0,31.6,0.09,0.47,0.01,262.11,306.24,80.65,15.4,0.01,0.22,0.0,287.21,317.84,75.06,20.97,0.07,0.04,0.01,81.49,285.94,71.87,10.22,0.09,0.4,0.01,82.17,268.38,79.22,31.54,0.21,1.05,0.02,87.47,45.29,79.56,23.59,0.18,1.47,0.01,58.32,84.21,66.24,31.49,0.12,0.05,0.01,83.29,208.17,81.37,28.08,0.07,0.37,0.01,283.17,287.03,76.29,26.23,0.01,0.01,0.01,101.35,30.67,81.47,9.34,0.0,0.0,0.01,262.24,63.45,81.54,26.27,0.03,0.54,0.0,276.39,311.57,73.15,42.79,0.13,0.36,0.01,148.7,353.43,79.9899978637695,29.7999992370605,0.0,0.0,0.0,0,not_pass,middle,0.32,0.6516393442622951,0.24528301886792453,0.3838383838383838,0.5748031496062992,0.34146341463414637,0.38636363636363635,0.5740740740740741,0.3409090909090909,6
2022101608.149,61.68,33.01,0.0,0.0,0.0,220.78,227.22,61.25,25.04,0.12,0.88,0.01,298.42,306.9,63.35,19.08,0.54,0.69,0.05,287.13,292.13,61.04,22.92,0.01,0.26,0.01,309.09,281.74,59.84,43.12,0.0,0.0,0.0,92.71,209.52,54.86,26.96,0.0,0.0,0.0,112.29,44.25,59.34,26.48,0.0,0.08,0.02,91.6,53.85,60.22,29.75,0.17,0.87,0.01,75.76,337.48,56.0,29.75,0.11,0.09,0.02,82.33,104.68,59.03,21.94,0.0,0.0,0.01,93.23,358.49,59.41,28.26,0.39,1.86,0.03,93.97,359.09,70.72,32.86,0.13,0.6,0.02,255.53,318.75,67.9,10.57,0.32,1.41,0.04,284.49,248.94,61.24,28.82,0.09,0.89,0.01,111.38,285.83,74.45,21.13,0.0,0.0,0.0,271.92,122.53,61.23,36.5,0.04,0.66,0.01,286.29,280.74,59.49,31.59,0.08,0.54,0.01,85.76,41.19,59.85,17.05,0.0,0.0,0.0,76.91,160.91,61.61,30.81,0.0,0.0,0.0,251.65,239.69,59.07,10.61,0.0,0.0,0.0,66.95,20.43,59.29,33.39,0.01,0.16,0.0,93.04,317.56,68.93,43.02,0.0,0.01,0.01,15.01,330.36,60.7099990844727,29.7000007629395,0.0,0.0,0.0,1,not_pass,left,0.32786885245901637,0.6431718061674009,0.23469387755102042,0.38202247191011235,0.5726495726495726,0.3055555555555556,0.38461538461538464,0.5714285714285714,0.3076923076923077,6
2022101608.1622,27.45,26.92,0.02,0.21,0.0,109.28,107.51,31.34,25.13,0.1,0.45,0.01,105.97,182.46,31.4,46.03,0.0,0.0,0.0,125.31,9.06,33.53,34.05,0.0,0.0,0.01,274.34,157.05,31.26,23.66,0.33,1.59,0.03,92.53,206.82,27.33,29.02,0.0,0.0,0.0,99.66,246.96,31.28,16.29,0.0,0.0,0.01,91.27,338.02,43.84,30.46,2.07,1.16,0.21,214.05,119.23,32.97,29.59,0.22,1.55,0.02,290.0,249.34,33.29,26.52,0.02,0.16,0.0,256.27,117.15,30.19,34.69,0.0,0.0,0.0,89.58,211.28,36.55,19.86,1.1,0.26,0.11,243.25,223.59,32.99,21.06,0.01,0.23,0.01,290.31,283.42,32.06,26.62,0.33,1.12,0.03,69.24,132.99,33.06,32.42,0.33,1.97,0.03,244.88,272.78,31.37,28.35,0.14,0.99,0.01,73.3,100.3,33.08,24.02,0.4,2.1,0.03,262.24,271.99,39.7,15.4,0.93,0.66,0.09,338.53,52.21,33.19,37.99,0.0,0.0,0.0,249.37,160.25,40.29,43.79,0.58,0.76,0.06,199.54,130.08,30.74,38.3,0.04,0.03,0.01,112.75,341.52,31.09,29.93,0.07,0.57,0.01,61.39,2.78,31.8099994659424,26.7000007629395,5.42999982833862,0.340000003576279,0.600000023841858,0,not_pass,middle,0.35537190082644626,0.6764705882352942,0.0,0.3783783783783784,0.576,0.0,0.375,0.5714285714285714,0.0,6
2022101608.3028,76.78,25.83,0.8,1.19,0.08,100.63,154.16,76.68,30.17,0.84,0.37,0.08,106.0,160.65,72.72,18.04,0.68,0.63,0.07,64.57,62.08,77.36,34.86,0.04,0.22,0.03,102.58,31.35,83.97,24.09,0.01,0.01,0.01,281.66,5.12,78.96,30.34,0.01,0.29,0.01,356.33,149.47,78.36,26.88,0.22,0.83,0.02,263.75,181.29,80.12,39.04,0.01,0.01,0.01,278.34,6.24,78.88,28.53,0.13,0.43,0.02,261.04,188.69,64.55,20.19,0.74,0.23,0.07,82.18,267.64,68.61,12.26,0.54,0.9,0.06,82.91,221.02,77.26,27.58,0.17,0.46,0.02,54.33,255.69,66.9,32.71,0.03,0.02,0.0,80.6,299.19,77.55,20.46,0.08,0.6,0.01,46.62,119.8,83.3,26.94,0.01,0.18,0.0,270.23,277.26,78.88,17.68,0.01,0.01,0.0,265.14,80.92,79.41,25.39,0.05,0.4,0.01,294.85,19.92,78.84,32.41,0.02,0.02,0.01,268.17,71.98,76.22,25.69,1.69,0.6,0.17,79.91,3.71,79.87,16.58,0.04,0.04,0.01,276.81,312.91,79.57,23.66,0.0,0.0,0.01,268.37,17.0,69.78,40.68,0.03,0.03,0.03,48.24,127.4,78.0,27.0400009155273,0.0,0.0,0.0,0,not_pass,middle,0.3125,0.6587301587301587,0.23423423423423423,0.37254901960784315,0.5846153846153846,0.32558139534883723,0.3695652173913043,0.5892857142857143,0.3191489361702128,6
2022101608.3153,16.09,30.07,0.0,0.0,0.01,100.62,349.9,19.89,28.45,0.3,0.89,0.03,100.7,31.18,19.47,9.27,0.0,0.0,0.0,74.12,335.25,22.23,30.57,0.16,0.12,0.05,277.41,283.82,19.57,26.81,0.78,1.66,0.08,89.79,29.54,23.36,27.51,0.18,0.75,0.02,273.62,355.23,22.09,38.65,0.35,0.19,0.04,274.4,131.82,21.59,33.06,0.59,1.78,0.05,253.31,272.28,19.14,21.65,0.0,0.01,0.0,72.9,172.73,32.9,25.46,0.24,0.36,0.02,283.78,137.63,21.49,24.86,0.57,1.99,0.06,307.49,327.1,20.56,30.03,0.37,1.27,0.04,72.23,1.27,21.57,36.11,0.31,1.37,0.04,230.06,244.27,15.78,27.72,0.0,0.0,0.01,107.65,66.54,19.97,31.58,0.18,1.52,0.02,67.72,335.56,21.92,21.31,0.06,0.06,0.01,251.36,180.74,21.34,26.93,0.92,3.66,0.07,272.83,308.29,19.85,38.35,0.16,1.55,0.02,77.09,105.42,23.4,17.22,0.06,0.06,0.01,264.9,339.58,28.57,10.13,0.36,0.65,0.04,283.5,63.38,18.88,16.78,0.0,0.0,0.01,97.26,61.81,19.73,33.38,0.41,1.49,0.04,70.34,5.52,20.5599994659424,30.1000003814697,7.21000003814697,0.560000002384186,0.280000001192093,0,not_pass,middle,0.37037037037037035,0.66,0.21311475409836064,0.3813559322033898,0.5757575757575758,0.21428571428571427,0.34375,0.6282051282051282,0.11428571428571428,6
2022101608.3404,34.43,30.0,0.14,1.54,0.0,79.03,216.99,35.01,28.61,0.73,1.92,0.07,87.04,24.11,39.82,32.19,1.34,0.79,0.13,268.48,192.65,35.23,26.98,0.44,1.23,0.04,85.59,74.07,40.44,28.83,1.07,2.7,0.09,278.59,202.98,28.42,30.08,0.0,0.0,0.01,126.45,75.07,34.77,34.53,0.03,0.03,0.07,117.26,352.2,42.58,25.68,2.97,1.75,0.29,346.49,71.99,36.8,26.68,0.26,1.24,0.02,273.5,294.16,32.82,35.13,5.98,2.1,0.59,176.29,188.97,36.67,37.52,0.2,1.24,0.02,259.34,252.44,35.57,30.01,0.68,1.72,0.07,63.67,341.53,36.56,34.4,0.81,1.77,0.08,259.17,213.46,34.99,31.62,0.26,0.61,0.03,93.89,21.26,43.54,18.01,0.07,0.06,0.01,285.02,253.22,35.24,25.43,0.11,1.42,0.06,87.58,197.99,36.43,32.04,0.42,1.85,0.04,274.83,257.78,37.07,23.95,1.36,1.89,0.13,281.85,183.26,39.87,39.24,2.28,1.32,0.22,239.89,173.26,33.95,18.32,0.0,0.12,0.01,93.36,62.23,34.78,33.24,0.34,1.07,0.04,77.24,359.69,36.47,29.44,0.47,2.95,0.03,260.23,345.95,35.6800003051758,29.6399993896484,0.0,0.0,0.0,1,not_pass,right,0.3663003663003663,0.6633663366336634,0.6226415094339622,0.32558139534883723,0.7435897435897436,0.5,0.3333333333333333,0.6714285714285714,0.0,6
2022101608.836,24.2,23.94,0.2,1.32,0.01,102.96,203.7,24.91,14.72,0.0,0.0,0.0,72.86,140.92,28.62,25.88,1.22,1.14,0.13,271.12,194.6,24.74,20.46,0.73,2.35,0.07,91.07,178.54,26.63,21.05,0.27,1.38,0.03,273.74,256.18,29.3,23.67,2.92,1.5,0.28,269.97,182.41,18.41,24.14,0.0,0.0,0.01,125.21,84.13,24.2,28.04,0.36,1.43,0.03,50.56,180.38,26.54,26.38,0.03,0.23,0.01,272.19,253.32,26.5,18.45,0.01,0.02,0.01,254.53,22.43,24.7,29.66,0.12,0.8,0.01,105.12,162.08,38.82,23.83,0.02,0.03,0.02,271.93,163.6,29.49,32.8,0.15,1.6,0.02,239.62,204.39,24.7,26.94,0.47,1.44,0.05,95.06,170.12,25.41,23.71,0.45,1.03,0.04,94.51,171.13,26.44,28.76,0.01,0.23,0.02,275.74,206.33,24.93,25.58,0.36,1.49,0.04,91.6,134.31,26.39,23.4,0.19,0.85,0.02,261.59,295.12,27.93,14.3,1.46,1.68,0.14,306.56,89.38,28.03,29.53,0.67,0.7,0.08,262.06,190.75,22.52,27.31,6.82,2.67,0.67,175.22,190.36,24.93,22.28,0.47,1.66,0.05,38.13,160.44,25.6299991607666,23.8799991607666,0.0,0.0,0.0,0,not_pass,right,0.3537117903930131,0.6795366795366795,0.0,0.29508196721311475,0.782608695652174,0.0,0.2,0.6851851851851852,0.0,6
2022101609.112,86.32,8.47,0.0,0.0,0.0,271.1,348.5,86.06,32.76,0.0,0.0,0.0,271.21,50.88,86.15,28.17,0.05,0.3,0.01,292.7,41.61,85.72,39.69,0.0,0.0,0.0,243.65,251.42,83.91,26.83,0.07,0.29,0.02,68.25,119.38,86.4,26.52,0.0,0.0,0.0,258.79,54.08,73.35,23.73,1.64,0.98,0.16,59.83,195.54,84.17,32.45,0.02,0.15,0.02,76.57,62.7,75.22,34.21,0.51,1.98,0.04,81.44,95.26,85.34,29.64,0.0,0.0,0.01,264.41,172.17,85.82,31.07,0.01,0.18,0.0,266.22,248.61,83.62,23.24,0.01,0.01,0.01,24.09,38.29,79.78,31.42,1.55,1.19,0.15,135.98,178.82,89.63,29.41,0.07,0.07,0.0,276.35,269.39,85.58,20.62,0.0,0.0,0.0,267.1,313.76,83.81,39.66,0.09,0.18,0.01,113.45,118.39,83.51,29.7,0.1,0.02,0.01,73.34,77.29,84.04,35.71,0.07,0.8,0.01,108.7,92.64,90.0,32.37,0.04,0.04,0.01,259.37,282.87,86.73,15.31,0.0,0.0,0.0,261.87,279.68,80.07,15.7,0.88,0.07,0.09,45.88,3.6,84.02,8.9,0.0,0.0,0.0,109.15,102.6,85.0899963378906,29.5100002288818,6.17999982833862,0.209999993443489,0.150000005960464,1,not_pass,right,0.3612167300380228,0.6104417670682731,0.4,0.3867403314917127,0.5,0.4,0.3560606060606061,0.5903614457831325,0.5454545454545454,6
2022101609.1216,16.04,26.55,0.12,0.33,0.02,98.06,177.81,21.63,23.68,0.09,0.09,0.01,278.0,301.37,17.69,29.68,0.0,0.0,0.01,269.35,339.34,16.11,28.85,0.5,0.94,0.05,101.63,55.6,18.41,14.16,0.03,0.65,0.04,288.8,246.08,17.26,23.78,0.57,1.16,0.06,263.72,352.95,8.52,19.03,0.38,0.26,0.05,112.03,162.07,11.96,22.0,0.57,1.05,0.05,69.33,152.59,19.05,27.98,0.08,0.07,0.01,261.55,93.01,11.76,7.54,0.53,1.09,0.05,43.93,304.49,17.63,7.25,0.01,0.01,0.02,277.96,287.62,17.87,25.12,0.01,0.01,0.01,283.8,9.5,16.11,21.35,0.11,0.8,0.02,64.24,32.56,11.92,14.01,1.0,0.63,0.1,149.85,199.65,10.8,27.83,0.95,0.7,0.1,96.2,33.76,18.1,22.34,0.18,0.86,0.02,260.87,310.21,16.0,24.38,0.69,2.81,0.05,78.91,63.33,16.32,19.31,0.79,0.08,0.08,83.38,82.92,15.81,30.38,0.14,0.31,0.01,66.08,95.78,18.07,20.88,0.39,2.19,0.04,268.56,330.65,22.17,21.24,0.01,0.01,0.03,286.36,3.76,17.78,26.71,0.05,0.38,0.03,293.32,6.77,18.0100002288818,23.7099990844727,6.51000022888184,0.230000004172325,0.649999976158142,0,not_pass,middle,0.3829787234042553,0.6115702479338843,0.19230769230769232,0.43548387096774194,0.6216216216216216,0.16666666666666666,0.38571428571428573,0.6285714285714286,0.1111111111111111,6
2022101609.1453,82.14,25.81,0.21,0.99,0.02,90.2,102.66,84.49,23.86,0.76,1.68,0.08,299.86,54.55,83.75,30.66,0.04,0.04,0.02,245.39,324.06,82.31,18.71,0.35,1.81,0.04,45.26,67.11,84.28,32.52,0.02,0.06,0.03,230.72,255.43,83.34,23.85,0.64,1.65,0.07,242.89,342.22,76.33,16.83,0.48,0.27,0.05,66.88,254.71,72.4,23.24,0.31,0.03,0.04,84.53,69.92,84.44,28.06,0.04,0.3,0.03,271.06,329.05,81.61,31.04,0.6,0.12,0.06,101.61,344.42,83.66,16.94,0.17,0.54,0.03,279.53,317.52,82.15,21.39,0.46,1.64,0.06,86.46,27.26,83.78,25.26,0.46,1.82,0.04,252.52,329.21,81.29,16.51,0.4,0.63,0.04,67.9,155.47,81.99,24.5,0.01,0.17,0.0,89.33,89.84,84.01,22.51,0.95,2.11,0.09,301.74,341.52,89.95,23.81,0.03,0.03,0.04,263.45,335.47,82.15,23.12,0.0,0.02,0.0,77.28,54.65,75.89,33.98,1.57,1.31,0.15,132.78,223.26,84.1,20.9,0.61,2.89,0.05,278.88,332.41,83.96,26.6,0.15,1.53,0.01,270.81,5.92,82.03,28.0,0.2,1.76,0.01,101.46,98.93,83.4300003051758,23.7600002288818,0.0,0.0,0.0,1,not_pass,right,0.37894736842105264,0.6147540983606558,0.2857142857142857,0.33783783783783783,0.5849056603773585,0.0,0.375,0.6355140186915887,0.2,6
2022101609.2301,39.33,42.94,0.0,0.0,0.0,263.4,3.88,39.46,27.38,0.0,0.0,0.0,258.58,36.22,37.38,21.71,0.16,1.19,0.02,88.83,47.43,37.36,17.92,0.01,0.03,0.0,38.23,111.22,39.81,20.83,0.0,0.0,0.0,278.56,312.53,39.54,22.43,0.14,0.09,0.03,314.53,288.26,23.9,26.57,0.2,0.58,0.02,69.22,359.99,38.81,23.87,0.03,0.1,0.0,246.8,252.66,39.29,25.49,0.03,0.26,0.0,265.08,306.36,37.27,26.9,0.04,0.07,0.01,82.32,16.34,36.74,12.71,0.0,0.0,0.0,65.27,134.66,43.37,23.84,0.0,0.0,0.0,264.45,267.92,39.91,10.75,0.0,0.0,0.0,279.63,297.4,37.14,42.94,0.0,0.0,0.0,113.45,34.7,32.37,23.4,0.01,0.01,0.0,79.26,150.4,37.35,30.55,0.01,0.01,0.0,106.87,231.23,44.32,21.97,0.08,0.28,0.01,275.65,270.81,37.51,23.99,0.01,0.13,0.0,74.07,100.57,39.01,13.2,0.0,0.07,0.0,283.45,256.73,41.87,26.57,0.0,0.14,0.02,290.44,198.56,34.2,30.51,0.6,0.48,0.06,102.28,160.44,29.92,10.38,0.0,0.0,0.0,72.94,341.37,38.25,24.0200004577637,0.0,0.0,0.0,0,not_pass,middle,0.3527397260273973,0.6223021582733813,0.20754716981132076,0.3712871287128713,0.5504587155963303,0.2,0.3448275862068966,0.6145833333333334,0.1935483870967742,6
2022101609.4088,72.15,28.26,0.15,0.82,0.01,80.6,144.15,74.58,23.71,0.07,0.69,0.01,267.9,89.97,74.61,35.98,0.0,0.0,0.0,229.77,286.45,72.2,19.19,0.27,1.33,0.02,56.31,47.03,73.53,23.62,0.34,1.22,0.04,242.4,145.22,60.14,35.35,0.19,0.47,0.02,93.71,248.76,74.24,28.42,0.0,0.0,0.0,235.4,175.71,72.17,17.46,0.01,0.27,0.0,53.8,55.0,60.7,13.01,0.0,0.0,0.01,85.4,309.67,72.49,21.18,0.37,1.86,0.03,74.69,89.18,73.91,25.19,0.02,0.31,0.0,254.09,215.61,72.32,26.21,0.21,1.08,0.02,116.42,127.77,65.71,27.69,0.41,0.57,0.04,97.53,29.62,72.09,31.03,0.15,1.24,0.02,136.67,96.26,74.11,22.18,0.17,0.84,0.02,297.72,166.43,70.7,23.88,0.0,0.0,0.0,79.49,26.19,73.67,10.84,0.0,0.0,0.0,282.71,215.8,61.53,44.55,0.0,0.0,0.0,144.68,100.96,74.29,20.78,0.0,0.0,0.0,266.49,270.3,80.01,23.77,0.0,0.0,0.0,262.69,274.4,73.99,26.51,0.16,1.1,0.02,259.61,179.76,74.66,44.57,0.0,0.0,0.0,240.08,166.05,72.8499984741211,23.7399997711182,0.0,0.0,0.0,0,not_pass,middle,0.3835616438356164,0.6117216117216118,0.17073170731707318,0.3411764705882353,0.59375,0.14285714285714285,0.3333333333333333,0.618421052631579,0.2777777777777778,6
2022101609.694,55.89,37.32,0.0,0.0,0.0,262.72,236.6,56.34,32.84,0.0,0.0,0.0,249.44,298.26,56.27,28.28,0.05,0.42,0.01,321.72,256.48,55.72,16.41,0.0,0.0,0.0,292.97,309.68,53.97,26.85,0.29,1.89,0.02,79.04,92.58,56.56,26.71,0.0,0.0,0.0,279.68,49.76,39.86,19.11,0.04,0.04,0.0,52.43,238.38,54.64,32.57,0.02,0.23,0.0,202.25,276.92,42.74,37.58,1.78,0.48,0.17,92.12,266.73,55.6,29.64,0.0,0.0,0.0,256.32,24.33,56.1,31.28,0.0,0.0,0.0,259.14,165.94,53.81,22.91,0.0,0.0,0.0,37.12,61.91,53.7,46.65,0.15,0.31,0.02,112.14,115.92,59.95,29.52,0.18,0.05,0.01,247.96,271.89,56.47,9.39,0.0,0.0,0.0,287.89,282.63,49.32,36.42,0.28,0.79,0.03,106.45,35.84,47.97,24.36,0.0,0.0,0.0,82.03,16.6,54.16,35.11,0.0,0.0,0.01,96.01,102.8,55.97,46.63,0.0,0.0,0.0,249.27,9.9,56.3,21.06,0.0,0.0,0.0,276.23,215.05,50.25,16.09,0.45,0.53,0.04,77.02,17.64,53.39,9.41,1.23,0.43,0.12,63.22,53.06,54.9300003051758,29.6299991607666,7.96000003814697,0.109999999403954,0.150000005960464,1,not_pass,middle,0.358974358974359,0.6138996138996139,0.4074074074074074,0.4166666666666667,0.25,0.0,0.2,1.0,0.0,6
2022101609.912,79.95,25.92,0.35,1.07,0.04,85.45,127.2,67.53,23.35,0.03,0.03,0.01,114.69,236.45,82.05,23.46,0.0,0.0,0.01,250.95,50.98,79.95,18.13,0.65,0.37,0.07,50.73,152.24,80.99,23.46,0.5,1.94,0.05,257.44,203.33,76.2,18.16,0.16,0.51,0.02,92.09,83.77,76.65,23.5,0.04,0.04,0.03,86.41,101.89,81.84,28.23,0.17,1.15,0.01,247.57,232.97,82.17,18.98,0.38,1.16,0.03,240.2,212.3,73.34,14.93,0.36,0.38,0.04,80.8,258.71,81.48,24.87,0.56,2.07,0.05,244.05,197.16,79.78,20.87,0.09,0.82,0.01,60.73,0.68,74.5,31.47,0.06,0.12,0.01,148.01,75.98,81.68,22.05,0.05,0.51,0.01,284.39,213.81,79.55,23.59,0.3,1.76,0.02,57.22,107.23,82.37,29.28,0.06,0.61,0.01,252.76,182.74,77.68,27.26,0.13,0.7,0.01,92.52,92.5,81.26,16.14,0.0,0.0,0.0,293.22,349.82,79.73,29.23,0.0,0.0,0.0,110.97,205.38,81.75,20.63,0.02,0.35,0.0,256.15,191.56,88.19,23.71,0.0,0.0,0.0,256.66,227.54,81.53,26.49,0.05,0.8,0.01,285.44,191.49,80.7799987792969,23.6299991607666,0.0,0.0,0.0,0,not_pass,left,0.3854748603351955,0.6094420600858369,0.18181818181818182,0.3380281690140845,0.58,0.16666666666666666,0.37037037037037035,0.6071428571428571,0.0,6
2022101610.1280,44.13,27.14,0.36,2.04,0.03,70.35,126.69,44.4,25.77,0.08,0.7,0.01,76.88,58.76,45.41,27.61,0.18,0.86,0.02,250.89,340.29,43.93,18.36,0.0,0.01,0.0,76.64,337.52,45.13,25.06,0.38,1.42,0.03,261.93,298.39,43.99,28.19,0.26,1.28,0.03,104.83,133.72,43.45,25.71,0.38,0.89,0.04,78.9,86.58,46.43,30.63,1.11,2.19,0.1,238.37,166.97,62.1,25.24,0.47,0.31,0.05,254.17,58.55,37.66,25.91,0.0,0.01,0.0,94.09,146.09,45.52,26.42,0.15,0.95,0.01,260.11,248.91,43.75,29.49,0.0,0.0,0.03,103.82,96.41,48.93,27.67,1.05,1.09,0.1,251.46,173.79,44.19,24.47,0.3,1.55,0.02,65.02,21.67,42.04,27.14,1.87,4.92,0.16,124.52,136.56,46.4,19.4,0.06,0.03,0.02,273.26,289.83,45.46,23.17,0.0,0.0,0.01,252.15,266.29,48.26,24.1,0.94,1.54,0.09,262.22,188.75,43.75,23.16,0.07,0.85,0.01,75.69,59.75,50.26,14.31,0.1,0.07,0.02,287.76,123.44,43.07,21.52,0.0,0.0,0.0,82.51,33.71,47.33,34.12,0.79,1.9,0.07,222.63,182.52,44.3699989318848,25.7199993133545,0.0,0.0,0.0,1,not_pass,middle,0.45901639344262296,0.6422764227642277,0.5666666666666667,0.5217391304347826,0.5357142857142857,1.0,0.37681159420289856,0.5964912280701754,0.6,6
2022101610.3205,54.87,27.49,0.04,0.4,0.0,289.58,296.49,54.98,32.09,0.0,0.0,0.0,262.78,307.38,54.6,28.96,0.08,0.27,0.01,261.83,293.63,53.35,33.94,0.06,0.14,0.02,109.6,132.0,55.1,45.07,0.0,0.0,0.0,232.81,148.44,53.49,31.4,0.04,0.32,0.01,68.8,3.1,54.84,25.82,0.04,0.04,0.01,270.44,205.71,58.88,29.18,0.2,0.12,0.03,267.97,201.66,41.58,34.01,1.9,2.0,0.18,118.65,182.94,44.33,23.25,1.15,0.37,0.11,69.42,42.68,59.25,25.78,0.0,0.0,0.0,266.61,103.03,52.96,28.22,0.13,0.96,0.01,73.25,68.91,55.39,24.64,0.17,0.03,0.03,272.76,279.38,53.07,23.89,0.04,0.05,0.01,85.92,8.74,54.82,30.6,0.08,0.13,0.01,250.14,74.74,55.69,20.77,0.0,0.0,0.0,288.46,246.75,53.11,22.59,0.0,0.0,0.01,57.17,25.32,50.12,29.69,0.65,0.07,0.06,87.03,37.15,53.21,25.07,0.01,0.01,0.01,96.7,189.81,50.79,19.05,0.4,0.29,0.06,23.17,208.75,55.0,23.2,0.0,0.0,0.0,250.02,207.49,53.05,45.09,0.03,0.03,0.03,113.67,167.62,54.0499992370605,29.0100002288818,0.0,0.0,0.0,0,not_pass,middle,0.462406015037594,0.6305970149253731,0.2676056338028169,0.46511627906976744,0.6352941176470588,0.28205128205128205,0.4732824427480916,0.6838235294117647,0.34285714285714286,6
